;INVENTARIO DE PRODUCTOS;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;CODIGO;NOMBRE;FABRICANTE;DESCRIPCION; PRECIO VENTA ; PRECIO COMPRA ; UNIDAD ;STOCK EN ALMACEN;FECHA INGRESO;ENTRADA;SALIDA;STOCK; IMPORTE INVENTARIO ; PROVEEDOR ; Columna1 
;R_0204;CERROJO SANSON;;#01 BB;;S/ 14.00;DOCENA;;;0;0;0; S/. -   ;;
;R_0205;cerrojo trop 2;;2;S/ 2.00;S/ 0.60; unidad ;;16/02/2025;0;0;0; S/. -   ;;
;R_0206;cerrojo V trop 1 1/2;;1.5;;S/ 0.42;;;;0;0;0; S/. -   ;;
;R_0207;chinches;;;S/ 20.00;S/ 15.00; millar ;1;2/04/2025;0;0;1; S/. 20.00 ;jupiter;
;R_0208;Cinta aislante;Pegafan;810 tecnofan 3/4x5 Yardas;S/ 2.00;S/ 1.10; unidad ;10;12/12/2024;0;0;10; S/. 20.00 ;ardiles;
;R_0209;Cinta aislante;3M;3/4 x 4.5 m;S/ 3.00;S/ 1.70; unidad ;20;12/12/2024;0;0;20; S/. 60.00 ;ardiles;
;R_0210;Cinta Aislante ;Pegafan;820 tecnofan 3/4x20 yardas;S/ 5.00;S/ 3.50; unidad ;10;12/12/2024;0;0;10; S/. 50.00 ;ardiles;
;R_0211;Cinta aislante ;3M;3/4 x 18 m;S/ 5.50;S/ 3.70; unidad ;20;12/12/2024;0;0;20; S/. 110.00 ;ardiles;
;R_0212;Cinta aislante chico;Tecnofan;;S/ 2.50;S/ 1.30;;;2/05/2024;0;0;0; S/. -   ;;
;R_0213;Cinta aislante chico;3M;;S/ 3.00;;unidad;14;;0;0;14; S/. 42.00 ;;
;R_0214;Cinta aislante grande;economico;;S/ 4.50;;;;;0;0;0; S/. -   ;;
;R_0215;Cinta aislante grande;3M;;S/ 6.00;;unidad;2;;0;0;2; S/. 12.00 ;;
;R_0216;Cinta aislante Negro pvc;INGCO;10 yardas x 18 mm;S/ 1.50;S/ 0.85; unidad ;10;7/11/2025;0;0;10; S/. 15.00 ;alfa;
;R_0217;CINTA DOBLE CONTACTO;KNAUFF;19MMX2.5MM;S/ 4.50;S/ 2.15; unidad ;6;28/06/2024;0;0;6; S/. 27.00 ;;
;R_0218;cinta embalaje;knauff;2x20Yardas;S/ 1.50;S/ 0.80; unidad ;10;12/12/2024;0;0;10; S/. 15.00 ;ardiles;
;R_0219;cinta embalaje;knauff;2x55 yardas ;S/ 3.50;S/ 2.20; unidad ;10;12/12/2024;0;0;10; S/. 35.00 ;ardiles;
;R_0220;Cinta embalaje 42 m;;42x45mm;S/ 4.00;S/ 1.40; unidad ;50;28/02/2025;0;0;50; S/. 200.00 ;;
;R_0221;"CINTA MASKING 1""";PEGAFAN;"1""X30YDS";S/ 4.50;S/ 2.78; unidad ;25;28/06/2024;0;0;25; S/. 112.50 ;;
;R_0222;Cinta masking 550;Pegafan;1/2 x 30;S/ 2.50;S/ 1.60; unidad ;12;31/10/2025;0;0;12; S/. 30.00 ;camver;
;R_0223;Cinta masking 550;Pegafan;1 x 30;S/ 5.00;S/ 3.10; unidad ;6;31/10/2025;0;0;6; S/. 30.00 ;camver;
;R_0224;CINTA MASKING PRO 3/4;PEGAFAN;"3/4""X30YDS";S/ 3.50;S/ 2.08; unidad ;25;28/06/2024;0;2;23; S/. 80.50 ;;
;R_0225;clavo 1;tanker;disparo;S/ 10.00;S/ 3.50; unidad ;70;30/09/2025;0;0;70; S/. 700.00 ;Jorge ramirez;
;R_0226;Clavo 1 1/2 X 15 c/c;;1 1/2 X 15 c/c;S/ 182.00;S/ 162.00;caja(30kg);185;9/08/2024;0;0;185; S/. 33,670.00 ;;
;R_0227;Clavo 1 1/2 x 15 s/c;;1 1/2 x 15 s/c;S/ 7.50;;;45;;0;0;45; S/. 337.50 ;;
;R_0228;Clavo 1 1/4 X 15 c/c;;1 1/4 X 15 c/c;S/ 8.00;S/ 164.00;caja(30kg);10;;0;0;10; S/. 80.00 ;;
;R_0229;clavo 1 1/4 X 15 s/c;;1 1/4 X 15 s/c;S/ 7.50;;;30;;0;0;30; S/. 225.00 ;;
;R_0230;Clavo 1 X 16 c/c;;1 X 16 c/c;S/ 10.00;;kg;34;;0;0;34; S/. 340.00 ;;
;R_0231;"Clavo 1""  x 16s/c";;"1""  x 16s/c";S/ 10.00;;kg;5.5;;0;0;5.5; S/. 55.00 ;;
;R_0232;Clavo 2 1/2 X 10 c/c;;21/2 X 10 c/c;S/ 7.00;;kg;30;;0;0;30; S/. 210.00 ;;
;R_0233;Clavo 2 1/2 X 12 c/c;;21/2 X 12 c/c;S/ 7.50;;kg;63;;0;0;63; S/. 472.50 ;;
;R_0234;Clavo 2 1/2 X 13 C/c;;21/2 X 13 C/c;S/ 7.50;;kg;43;;0;0;43; S/. 322.50 ;;
;R_0235;Clavo 2 1/2 X 13 s/c ;;2 1/2 X 13 s/c ;S/ 7.50;;kg;7.4;;0;0;7.4; S/. 55.50 ;;
;R_0236;Clavo 2 X 12 c/c;;2 X 12 c/c;S/ 7.50;;kg;58;;0;0;58; S/. 435.00 ;;
;R_0237;Clavo 2 X 13 c/c;;2 X 13 c/c;S/ 7.50;;kg;38;;0;0;38; S/. 285.00 ;;
;R_0238;Clavo 3 X 12 c/c;;3 X 12 c/c;;;kg;40;;0;0;40; S/. -   ;;
;R_0239;Clavo 3 X 12 S/c;;3 X 12 S/c;;;kg;75;;0;0;75; S/. -   ;;
;R_0240;Clavo 3 X 9 c/c;;3 X 9 c/c;;;kg;60;;0;0;60; S/. -   ;;
;R_0241;Clavo 3/4 X 17 c/c;;3/4 X 17 c/c;;;kg;14;;0;0;14; S/. -   ;;
;R_0242;clavo 3/4 X 18 s/c;;3/4 X 18 s/c;;;kg;23.8;;0;0;23.8; S/. -   ;;
;R_0243;Clavo 4X7 c/c;;4X7 c/c;;;kg;60;;0;0;60; S/. -   ;;
;R_0244;Clavo 5 X 6 c/c;;5 X 6 c/c;;;kg;38.3;;0;0;38.3; S/. -   ;;
;R_0245;Clavo 5 X 6 c/c;;5 X 6 c/c;S/ 5.00;;kg;30;;0;0;30; S/. 150.00 ;;
;R_0246;Clavo acero;barco;3.5 X 65 mm;;S/ 7.50;kg;8.3;;0;0;8.3; S/. -   ;;
;R_0247;Clavo acero;clavo vertical;4.3 X 100mm ;;S/ 7.50;caja(500gr);6;;0;0;6; S/. -   ;;
;R_0248;Clavo acero;Mejia;4.3 X 75 mm;;S/ 7.50;caja(500gr);5.2;;0;0;5.2; S/. -   ;;
;R_0249;Clavo acero;barco;4 X 75 mm;;S/ 7.50;caja(500gr);3;;0;0;3; S/. -   ;;
;R_0250;Clavo acero;clavo vertical;4.3X5;;S/ 7.50;caja(500gr);5;;0;3;2; S/. -   ;;
;R_0251;Clavo acero;clavo vertical;3.5X50mm;S/ 12.00;S/ 7.50;caja(500gr);16;;0;0;16; S/. 192.00 ;;
;R_0252;Clavo acero;liso ;2.0X25mm negro;S/ 10.50;;caja(500gr);2;;0;0;2; S/. 21.00 ;;
;R_0253;Clavo acero;Mejia;2.7 X 40 mm;;;caja(500gr);2;;0;0;2; S/. -   ;;
;R_0254;Clavo acero;Mejia;2.7 X 30 mm;;;caja(500gr);1.4;;0;0;1.4; S/. -   ;;
;R_0255;clavo acero;;;;;;;;0;0;0; S/. -   ;;
;R_0256;Clavo calamina 2;;"2"" calamina";;;kg;158.4;;0;0;158.4; S/. -   ;;
;R_0257;Clavo calamina 2 1/2;;"2 1/2"" eternit";;;kg;100;;0;0;100; S/. -   ;;
;R_0258;"Clavo calamina 2""";eurotools;con arandela neo;S/ 8.00;S/ 5.84; kg ;25;23/08/2024;0;0;25; S/. 200.00 ;ALFA;
;R_0259;"Clavo de disparado 1 1/2""";;;;;;;;0;0;0; S/. -   ;;
;R_0260;"Clavo de disparado 1""";;;;;;;;0;0;0; S/. -   ;;
;R_0261;Clavo de disparado 3/4;;;S/ 17.00;S/ 14.00;caja(100pzs);1;;0;0;1; S/. 17.00 ;;
;R_0262;"CLAVO DISPARO 1 1/2""";;;S/ 15.00;S/ 9.00; unidad ;25;28/08/2024;0;0;25; S/. 375.00 ;brandon;
;R_0263;"CLAVO DISPARO 1""";;;S/ 12.00;S/ 5.00; unidad ;25;28/08/2024;0;0;25; S/. 300.00 ;brandon;
;R_0264;Clavo disparo 3/4;;;S/ 11.00;S/ 7.00; ciento ;4;17/11/2025;0;0;4; S/. 44.00 ;;
;R_0265;"Clavo liso negro 1 "" ";barco;;S/ 12.00;S/ 7.50; caja ;1;15/12/2025;0;0;1; S/. 12.00 ;negociaciones generales cia;
;R_0266;clavo liso negro 1 1/2;;;S/ 12.00;S/ 7.50;;;;0;0;0; S/. -   ;;
;R_0267;Clavo liso negro 2;;;S/ 12.00;S/ 7.50; caja ;1;15/12/2025;0;0;1; S/. 12.00 ;;
;R_0268;Clavo Vertical;;2 1/2;S/ 12.00;S/ 7.50;;;7/02/2025;0;0;0; S/. -   ;;
;R_0269;Clavo Vertical;;3 1/2;S/ 12.00;S/ 7.50;;;8/02/2025;0;0;0; S/. -   ;;
;R_0270;coa cola;;bebidas golosinas;;;;;;0;0;0; S/. -   ;;
;R_0271;coca cola;;bebidas golosinas;;;;;;0;0;0; S/. -   ;;
;R_0272;coca cola ;;bebidas golosinas;;;;;;0;0;0; S/. -   ;;
;R_0273;coca COLA 1.5L No Ret;;bebidas golosinas;;;;;;0;0;0; S/. -   ;;
;R_0274;Coca cola 1L No ret;;bebidas golosinas;;;;;;0;0;0; S/. -   ;;
;R_0275;Coca cola 2L No Ret;;bebidas golosinas;;;;;;0;0;0; S/. -   ;;
;R_0276;Coca cola 3l No ret;;bebidas golosinas;;;;;;0;0;0; S/. -   ;;
;R_0277;CODO 1/2;PAVCO;AGUA;S/ 2.50;S/ 1.00; unidad ;24;7/10/2024;0;0;24; S/. 60.00 ;;
;R_0278;Codo 1/2 bronce;Eurotools;bronce;S/ 4.50;S/ 2.74; unidad ;20;24/01/2025;0;0;20; S/. 90.00 ;alfa;
;R_0279;"CODO 2""";;;S/ 4.00;S/ 1.20; unidad ;24;7/10/2024;0;0;24; S/. 96.00 ;;
;R_0280;COLA EXTRA;ORIENTAL;1 KG;S/ 11.00;S/ 8.00; KG ;10;21/03/2024;0;0;10; S/. 110.00 ;;
;R_0281;Cola s Clasica tek Gl;Tekno;;S/ 21.00;;Gl;4;;0;0;4; S/. 84.00 ;;
;R_0282;Cola s Clasica Tek1Kg;Tekno;Cola sintetica;S/ 6.50;;unidad;23;;0;0;23; S/. 149.50 ;;
;R_0283;Cola s Extra Tek 1Kg;Tekno; ;S/ 9.20;;unidad;7;;0;0;7; S/. 64.40 ;;
;R_0284;Cola s Extra Tek Gl;Tekno;;S/ 30.00;;Gl;5;;0;0;5; S/. 150.00 ;;
;R_0285;Cola s Ultra Tek Gl;Tekno;;S/ 34.00;;Gl;3;;0;0;3; S/. 102.00 ;;
;R_0286;Cola Sint ec 1 kg;Pegsa;;S/ 7.00;S/ 4.40;;12;;0;0;12; S/. 84.00 ;;
;R_0287;Cola Sint ec extra 1Kg;pegsa;;S/ 9.00;S/ 7.00;;12;;0;0;12; S/. 108.00 ;;
;R_0288;Cola Sint eco 4Kg;Pegsa;;S/ 20.00;S/ 17.50;;4;;0;0;4; S/. 80.00 ;;
;R_0289;Cola Sint ultra 1 kg;Pegsa;;S/ 11.50;S/ 8.00;;12;;0;0;12; S/. 138.00 ;;
;R_0290;Cola Sint ultra 4 kg;Pegsa;;S/ 37.00;S/ 32.00; unidad ;8;29/10/2024;0;0;8; S/. 296.00 ;ALFA;
;R_0291;Cola sintetica;Derquin;galon;S/ 19.00;S/ 16.00;Gl;1;;0;0;1; S/. 19.00 ;;
;R_0292;COLGADOR 1 1/2;EL PUMA;;S/ 1.00;S/ 7.50; CIENTO ;1;4/07/2024;0;0;1; S/. 1.00 ;;
;R_0293;COLGADOR 2;EL PUMA;;S/ 1.00;S/ 11.20; CIENTO ;1;4/07/2024;0;0;1; S/. 1.00 ;;
;R_0294;Conector RG;;Cable Tv;S/ 100.00;S/ 30.00; ciento ;1;2/04/2025;0;0;1; S/. 100.00 ;jupiter;
;R_0295;Conector T coaxial;;Cable Tv;S/ 6.00;S/ 2.80; unidad ;12;2/04/2025;0;0;12; S/. 72.00 ;jupiter;
;R_0296;Conector utp ;eurolite;;S/ 0.29;S/ 29.00; unidad ;100;8/07/2025;0;0;100; S/. 29.00 ;;
;R_0297;Cordel plastico;;soga plastico;;;;4;;0;0;4; S/. -   ;;
;R_0298;CUCHILLA ROUTER REBAJADOR;TRUPER;ROUTER REBAJADOR 1 1/4;S/ 25.00;S/ 19.25; unidad ;3;28/06/2024;0;0;3; S/. 75.00 ;;
;R_0299;cuter cuchilla;;cuter cuchilla;S/ 1.00;;unidad;100;;0;0;100; S/. 100.00 ;;
;R_0300;CUTTER;EUROTOOLS;;S/ 1.20;S/ 0.63; unidad ;24;17/09/2024;0;0;24; S/. 28.80 ;ALFA;
;R_0301;Desague A inox;ALFA;;S/ 9.00;S/ 5.70; unidad ;4;24/01/2025;0;0;4; S/. 36.00 ;;
;R_0302;Desarmador 6 en 1;Ingco;;S/ 8.50;S/ 6.50; unidad ;2;29/11/2024;0;0;2; S/. 17.00 ;ALFA;
;R_0303;"Desarmador pesado reversible 3""";EUROTOOLS;;S/ 72.00;S/ 25.00; CAJA(24) ;1;16/12/2025;0;0;1; S/. 72.00 ;;
;R_0304;"Desarmador rev 4""";EUROTOOLS;alf-198 pesado;S/ 4.00;S/ 1.40; unidad ;24;22/04/2025;0;0;24; S/. 96.00 ;alfa;
;R_0305;"Desarmador rev 4""";eurotools;Pesado;S/ 3.50;S/ 1.40; docena ;24;22/04/2025;0;0;24; S/. 84.00 ;;
;R_0306;Desarmador reversible ;C&A;6x90;S/ 3.50;S/ 1.35; unidad ;12;12/12/2024;0;0;12; S/. 42.00 ;ardiles;
;R_0307;"Disco concreto diamond 4 1/2""x7/8""";Almos;"concreto 4 1/2""x7/8""";S/ 8.00;;unidad;5;;0;0;5; S/. 40.00 ;;
;R_0308;Disco corte 4 1/2;alfa;;S/ 3.00;S/ 1.50; unidad ;10;17/09/2024;0;0;10; S/. 30.00 ;;
;R_0309;"Disco corte madera 4 1/2""x 24T";Hefesto;"madera 4 1/2""x24T   ";S/ 8.00;;unidad;9;;0;1.75;7.25; S/. 58.00 ;;
;R_0310;"Disco corte maderA 7 1/4""x 24T";UYUSTOOLS;"maderA 7 1/4""x24T";S/ 18.00;;;14;;0;0;14; S/. 252.00 ;;
;R_0311;"Disco corte madera 7 1/4""x 40T";UYUSTOOLS;"madera 7 1/4""x40T";S/ 18.00;S/ 12.80;unidad;50;;0;0;50; S/. 900.00 ;;
;R_0312;"Disco corte metal 4 1/2"" x 1.2mm";Pretul;metal 4 1/2;S/ 3.00;S/ 1.21; unidad ;10;;0;0;10; S/. 30.00 ;;
;R_0313;"Disco corte metal 4 1/2""x1/8""x7/8""";Norton;"metal 4 1/2""x1/8""x7/x8""";;;unidad;23;;0;1;22; S/. -   ;;
;R_0314;"Disco corte metal 4 1/2""x3/64""x7/8""";Norton;"metal 4 1/2""x3/64""x7/x8""";S/ 5.00;S/ 3.04;UNIDAD;50;9/07/2024;0;0;50; S/. 250.00 ;;
;R_0315;"Disco corte metal 4 1/2""x3/64""x7/8""";tolsen;"4 1/2""x3/64""x7/8""";S/ 3.00;;unidad;11;;0;0;11; S/. 33.00 ;;
;R_0316;"Disco corte Metal 7""x1/16""x7/8""";Norton;"Metal 7""x1/16""x7/x8""";S/ 8.00;;unidad;13;;0;0;13; S/. 104.00 ;;
;R_0317;disco de corte 4 1/2;Ingco;;S/ 2.00;S/ 0.86; unidad ;50;21/02/2025;0;0;50; S/. 100.00 ;alfa;
;R_0318;Disco de madera 4 1/2x40T;eurotools;;S/ 8.00;S/ 3.92; unidad ;12;25/03/2025;0;0;12; S/. 96.00 ;alfa;
;R_0319;Disco desbaste;tolsen;4 1/2x1/4x7/8;S/ 5.00;S/ 3.20; UNIDAD ;;;0;0;0; S/. -   ;;
;R_0320;Disco desbaste;norton;4 1/2x1/4x7/8;S/ 8.50;S/ 6.30; UNIDAD ;;;0;0;0; S/. -   ;;
;R_0321;Disco Diamante 4 1/2;INGCO;4 1/2 X 7.5MM;S/ 10.00;S/ 5.30; unidad ;6;23/08/2024;0;0;6; S/. 60.00 ;ALFA;
;R_0322;Disco Diamante 7 1/4;INGCO;concreto 7,5 mm;S/ 20.00;S/ 13.90; unidad ;3;3/06/2025;0;0;3; S/. 60.00 ;alfa;
;R_0323;DISCO FLAP 4 1/2 N40;EUROTOOLS;LIJA AZUL;S/ 4.50;S/ 2.25; unidad ;10;11/10/2024;0;0;10; S/. 45.00 ;ALFA;
;R_0324;DISCO FLAP 4 1/2 N40;EUROTOOLS;LIJA ROJA;S/ 4.00;S/ 1.80; unidad ;10;11/10/2024;0;0;10; S/. 40.00 ;ALFA;
;R_0325;DISCO FLAP 4 1/2 N60;EUROTOOLS;LIJA ROJA;S/ 4.00;S/ 1.80; unidad ;10;11/10/2024;0;0;10; S/. 40.00 ;ALFA;
;R_0326;Disco Plato 4 1/2 5 lijas;Eurotools;p7amoladora;S/ 6.00;S/ 3.33; unidad ;12;8/07/2025;0;0;12; S/. 72.00 ;;
;R_0327;Disco plato 7 1/4;Eurotools;c/5 lijas;S/ 10.00;S/ 5.83; unidad ;12;2/09/2025;0;0;12; S/. 120.00 ;;
;R_0328;EJE P/SIERRA COPA 1 1/4;TRUPER;mandril  para broca;S/ 17.00;S/ 13.10; unidad ;1;28/06/2024;0;0;1; S/. 17.00 ;;
;R_0329;Encendedor;chino;;S/ 1.20;S/ 0.80;unidad;50;2/04/2025;0;0;50; S/. 60.00 ;Jupiter;
;R_0330;enchufe;;negro plano|;S/ 1.20;;unidad;28;;0;0;28; S/. 33.60 ;;
;R_0331;enchufe amarillo;electroenchufe;hembra;S/ 10.00;;unidad;5;;0;0;5; S/. 50.00 ;;
;R_0332;enchufe amarillo;electroenchufe;macho;S/ 10.00;;unidad;2;;0;0;2; S/. 20.00 ;;
;R_0333;enchufe Colores;economico;punta plana;S/ 2.50;;unidad;28;;0;0;28; S/. 70.00 ;;
;R_0334;enchufe Colores;economico;punta redonda;S/ 2.50;;unidad;7;;0;0;7; S/. 17.50 ;;
;R_0335;ENCHUFE COLORES;EUROLITE;15A PLANA;S/ 2.00;S/ 1.00; unidad ;24;11/10/2024;0;0;24; S/. 48.00 ;ALFA;
;R_0336;enchufe industrial;Home Light;s/tierra;S/ 4.00;S/ 1.27; unidad ;6;5/05/2024;0;0;6; S/. 24.00 ;;
;R_0337;enchufe industrial;Volteck;s/tierra;S/ 4.50;S/ 1.79; unidad ;6;5/05/2024;0;0;6; S/. 27.00 ;;
;R_0338;Enchufe Industrial;Volteck;;S/ 3.50;S/ 2.20; unidad ;15;12/12/2024;0;0;15; S/. 52.50 ;ardiles;
;R_0339;enchufe industrial ;;hembra;;;unidad;1;;0;0;1; S/. -   ;;
;R_0340;enchufe negro amarillo;;macho;S/ 4.00;;unidad;11;;0;0;11; S/. 44.00 ;;
;R_0341;enchufe negro amarillo;;hembra;S/ 4.00;;unidad;1;;0;0;1; S/. 4.00 ;;
;R_0342;enchufe triple;;enchufetriple;S/ 2.00;;unidad;17;;0;0;17; S/. 34.00 ;;
;R_0343;enchufe vision plano;vision;colores;S/ 4.00;S/ 2.80;unidad;;;0;0;0; S/. -   ;;
;R_0344;Envase 1/2GL;;matizados;S/ 1.50;S/ 1.15; unidad ;10;23/08/2024;0;0;10; S/. 15.00 ;ALFA;
;R_0345;Envase 1/4GL;;matizados;S/ 1.50;S/ 0.93; unidad ;20;23/08/2024;0;0;20; S/. 30.00 ;ALFA;
;R_0346;"Escobilla circular alambre 2"" WB40501";INGCO;;S/ 4.00;S/ 1.83; unidad ;3;17/10/2025;0;0;3; S/. 12.00 ;;
;R_0347;"Escobilla circular alambre 3"" WB40751";INGCO;;S/ 4.50;S/ 2.35; unidad ;3;18/10/2025;0;0;3; S/. 13.50 ;;
;R_0348;Escobilla circular alambre WB41001;INGCO;;S/ 5.00;S/ 3.10; unidad ;3;19/10/2025;0;0;3; S/. 15.00 ;;
;R_0349;ESCOBILLA COPA TRENZADA 4;EUROTOOLS;;S/ 9.00;S/ 5.90; unidad ;5;11/10/2024;0;0;5; S/. 45.00 ;ALFA;
;R_0350;"Escobilla de Copa Trenzada 3"" WB20751";INGCO;"3""";S/ 10.00;S/ 6.10; unidad ;3;17/10/2025;0;0;3; S/. 30.00 ;alfa;
;R_0351;"Escobilla despeinada 1"" WB70241";INGCO;;S/ 4.00;S/ 2.20; unidad ;3;20/10/2025;0;0;3; S/. 12.00 ;;
;R_0352;"Escuadra 10""";;"scuadra10""";S/ 7.00;;unidad;20;;0;0;20; S/. 140.00 ;;
;R_0353;"Escuadra 8""";;"scuadra8""";S/ 5.50;;unidad;5;;0;0;5; S/. 27.50 ;;
;R_0354;ESMALTE GLOSS;ISSA;ESMALTE BLANCO;S/ 60.00;S/ 54.00; unidad ;4;27/08/2024;0;0;4; S/. 240.00 ;issa;
;R_0355;"Espatula 2""";prescot;50mm;S/ 4.00;S/ 1.89; unidad ;12;19/02/2024;0;0;12; S/. 48.00 ;;
;R_0356;ESPATULA 3 ;INGCO;INOXidable;S/ 7.00;S/ 4.00; unidad ;12;11/10/2024;0;0;12; S/. 84.00 ;ALFA;
;R_0357;ESPATULA 8;INGCO;INOXidable;S/ 19.00;S/ 13.90; unidad ;3;11/10/2024;0;0;3; S/. 57.00 ;ALFA;
;R_0358;"Espatula mango madera 2 1/2""";Almos;"madera 2 1/mango2""";S/ 3.00;;unidad;;;0;0;0; S/. -   ;;
;R_0359;"Espatula mango madera 4""";Almos;"mango4""";S/ 4.50;;unidad;;;0;0;0; S/. -   ;;
;R_0360;"Espatula mango plastico 2 1/2""";;"plastico 2 1/mango2""";S/ 3.50;;unidad;;;0;0;0; S/. -   ;;
;R_0361;Espuma poliuretano;knauff;750 ml;S/ 22.00;S/ 13.60; unidad ;3;12/12/2024;0;0;3; S/. 66.00 ;ALFA;
;R_0362;Espuma poliuretano;knauff;500 ml;S/ 17.00;S/ 9.70; unidad ;3;12/12/2024;0;0;3; S/. 51.00 ;ardiles;
;R_0363;Espuma poliuretano;knauff;350 ml;S/ 12.00;S/ 6.35; unidad ;3;12/12/2024;0;0;3; S/. 36.00 ;ardiles;
;R_0364;Esquinero 3m;construtek;drywall;S/ 6.50;S/ 3.50;unidad;40;18/09/2024;0;0;40; S/. 260.00 ;;
;R_0365;Esquinero PVC;;30 x 30 x 0.30 x 3;S/ 10.00;S/ 6.30; unidad ;50;30/09/2025;0;0;50; S/. 500.00 ;Jorge ramirez;
;R_0366;Esta¤o para soldar;eurotools;1mm x 80 gr;S/ 8.00;S/ 6.50; unidad ;2;7/11/2025;0;0;2; S/. 16.00 ;alfa;
;R_0367;Extension 10m;Home Light;c/foco neon 10m 16Awg;S/ 20.00;S/ 13.05; unidad ;3;12/12/2024;0;0;3; S/. 60.00 ;;
;R_0368;Extension 15 m;Eurolite;cable vulc tomatriple;S/ 25.00;S/ 18.00; unidad ;3;3/06/2025;0;0;3; S/. 75.00 ;alfa;
;R_0369;Extension 15m;Home Light;c/foco neon 15m 16Awg;S/ 26.00;S/ 15.59; unidad ;3;5/05/2024;0;0;3; S/. 78.00 ;;
;R_0370;Extension 20m;Home Light;c/foco neon 20m 16Awg;S/ 32.00;S/ 19.85; unidad ;3;5/05/2024;0;0;3; S/. 96.00 ;;
;R_0371;Extension 20m;Eurotools;vulcanizado;S/ 26.00;S/ 18.00; unidad ;2;21/02/2025;0;0;2; S/. 52.00 ;alfa;
;R_0372;Extension 25 m;Eurolite;cable vulc tomatriple;S/ 38.00;S/ 26.50; unidad ;3;3/06/2025;0;0;3; S/. 114.00 ;alfa;
;R_0373;Extension 5m ;Home Light;16 awg;S/ 15.00;S/ 8.10; unidad ;3;12/12/2024;0;0;3; S/. 45.00 ;ardiles;
;R_0374;Extension 5m ;EUROLITE;cable vulc tomatriple;S/ 28.00;S/ 9.00; unidad ;3;3/06/2025;0;0;3; S/. 84.00 ;alfa;
;R_0375;Extension dado 1/4 ;Eurotools;;S/ 5.00;S/ 0.86; unidad ;30;8/07/2025;0;0;30; S/. 150.00 ;;
;R_0376;Extension dado 5/16;EUROTOOLS;dado 5/16;S/ 5.00;S/ 0.86; unidad ;15;30/04/2025;0;0;15; S/. 75.00 ;alfa;
;R_0377;"extension flexible 12""";pretul;para atornillar;S/ 12.00;S/ 5.70; unidad ;6;24/05/2024;0;0;6; S/. 72.00 ;;
;R_0378;extension magnetico 60mm;truper;;S/ 8.00;S/ 2.70; unidad ;60;24/05/2024;0;0;60; S/. 480.00 ;;
;R_0379;extension magnetico 60mm;Truper;estuche de 5;S/ 25.00;S/ 13.50; estuche ;11;24/05/2024;0;0;11; S/. 275.00 ;;
;R_0380;Felpa de colores;;trapeador;S/ 3.50;S/ 2.20; unidad ;6;2/04/2025;0;0;6; S/. 21.00 ;jupiter;
;R_0381;Foco 40 W;Wailec led serie;40W;;;unidad;20;;0;0;20; S/. -   ;;
;R_0382;Foco 50W;Lamptan;amarillo;S/ 2.50;;unidad;38;;0;0;38; S/. 95.00 ;;
;R_0383;FOCO 9W;CAMVER;9W;S/ 6.50;S/ 3.80; unidad ;6;13/02/2024;0;0;6; S/. 39.00 ;;
;R_0384;Foco ahorrador 18;phelix;Foco18;S/ 5.00;;unidad;40;;0;0;40; S/. 200.00 ;;
;R_0385;Foco ahorrador 36 ;Phelix;Foco36;S/ 7.00;;unidad;27;;0;0;27; S/. 189.00 ;;
;R_0386;Foco ahorrador 85;phelix;Foco85;S/ 14.00;;unidad;20;;0;0;20; S/. 280.00 ;;
;R_0387;Foco balon 15 W;Alfa;Policarbonato alf 1050;S/ 5.50;S/ 3.20; unidad ;6;25/03/2025;0;0;6; S/. 33.00 ;alfa;
;R_0388;Foco Balon 7W;Alfa;;S/ 5.00;S/ 2.10; unidad ;6;23/08/2024;0;0;6; S/. 30.00 ;ALFA;
;R_0389;Foco c/sensor;Home Light;12 w;S/ 14.00;S/ 9.20; unidad ;7;12/12/2024;0;0;7; S/. 98.00 ;ardiles;
;R_0390;Foco led 100W;Konrad;led100W;S/ 65.00;;;2;;0;0;2; S/. 130.00 ;;
;R_0391;Foco led 50W;HOME LIGHT;HIGH POWER L/DIA;S/ 16.00;S/ 8.34; unidad ;3;28/06/2024;0;0;3; S/. 48.00 ;;
;R_0392;Foco Led 50W;Konrad;Led50W;S/ 42.00;;;2;;0;0;2; S/. 84.00 ;;
;R_0393;Foco led 65W;Alfa;UFO led c/rosca 260mm;S/ 30.00;S/ 22.00; unidad ;2;23/08/2024;0;0;2; S/. 60.00 ;ALFA;
;R_0394;Foco Led Botella 50W;Alfa;Policarbonato 7000K alf 1040;S/ 16.00;S/ 11.50; unidad ;6;25/03/2025;0;0;6; S/. 96.00 ;;
;R_0395;FOCO LED CIRCULAR 20W;VOLE;LED 20W;S/ 10.00;S/ 6.50; unidad ;10;13/02/2024;0;1;9; S/. 90.00 ;;
;R_0396;"Formon 1""";INGCO;;S/ 14.00;S/ 10.00; unidad ;3;2/05/2024;0;0;3; S/. 42.00 ;;
;R_0397;"Formon goma 1""alf 542";;;S/ 13.00;S/ 7.70; unidad ;4;16/12/2025;0;0;4; S/. 52.00 ;;
;R_0398;Fulminante;Powertek;Nivel 2 marron;;;caja;1;;0;0;1; S/. -   ;;
;R_0399;Fulminante;Powertek;Nivel 3 verde;;;caja;1;;0;0;1; S/. -   ;;
